Item Branch 2nd Item Number,Item Branch Category Code 6,Item Branch G/L Category,Item-Branch Key,Item Branch Reorder Quantity,Short Name
2002,1025,TFAB,CR-10034,0,10034
2002,1025,TFAB,CR-10034,0,10034
22433,1025,TFAB,CR-10486,0,10486
22433,1025,TFAB,CR-10486,0,10486
29758,1030,TMTG,CR-10928,0,10928
29758,1030,TMTG,CR-10928,0,10928
30314,1015,SRCW,CR-11100,0,11100
30314,1015,SRCW,CR-11100,0,11100
34977,1015,SRCW,CR-10343,0,10343
34977,1015,SRCW,CR-10343,0,10343
36033,1040,ATVW,CR-10411,0,10411
36033,1040,ATVW,CR-10411,0,10411
37678,1045,SMWN,CR-10603,0,10603
37678,1045,SMWN,CR-10603,0,10603
39718,1045,SMWN,CR-10992,0,10992
39718,1045,SMWN,CR-10992,0,10992
40612,5020,MKTG,CR-10045,0,10045
40612,5020,MKTG,CR-10045,0,10045
61464,1040,ATVW,CR-10300,0,10300
61464,1040,ATVW,CR-10300,0,10300
62846,1040,ATVW,CR-10548,0,10548
62846,1040,ATVW,CR-10548,0,10548
63156,1045,SMWN,CR-10617,0,10617
63156,1045,SMWN,CR-10617,0,10617
64977,1050,AFAB,CR-10808,0,10808
64977,1050,AFAB,CR-10808,0,10808
64796,1045,SMWN,CR-11793,0,11793
64796,1045,SMWN,CR-11793,0,11793
11961,1025,TFAB,CR-10193,0,10193
11961,1025,TFAB,CR-10193,0,10193
13977,1025,TFAB,CR-10255,0,10255
13977,1025,TFAB,CR-10255,0,10255
21373,1015,SRCW,CR-10413,0,10413
21373,1015,SRCW,CR-10413,0,10413
22434,1025,TFAB,CR-10487,0,10487
22434,1025,TFAB,CR-10487,0,10487
29759,1025,TFAB,CR-10929,0,10929
29759,1025,TFAB,CR-10929,0,10929
30315,1015,SRCW,CR-11101,0,11101
30315,1015,SRCW,CR-11101,0,11101
34978,1015,SRCW,CR-10344,0,10344
34978,1015,SRCW,CR-10344,0,10344
37205,1045,SMWN,CR-10540,0,10540
37205,1045,SMWN,CR-10540,0,10540
37679,1045,SMWN,CR-10604,0,10604
37679,1045,SMWN,CR-10604,0,10604
39720,1035,ACCE,CR-10993,0,10993
39720,1035,ACCE,CR-10993,0,10993
40613,1035,ACCE,CR-10046,0,10046
40613,1035,ACCE,CR-10046,0,10046
61465,1040,ATVW,CR-10301,0,10301
61465,1040,ATVW,CR-10301,0,10301
63157,1045,SMWN,CR-10618,0,10618
63157,1045,SMWN,CR-10618,0,10618
64797,1045,SMWN,CR-11925,0,11925
64797,1045,SMWN,CR-11925,0,11925
11967,1005,THUB,CR-10194,0,10194
11967,1005,THUB,CR-10194,0,10194
22435,1025,TFAB,CR-10488,0,10488
22435,1025,TFAB,CR-10488,0,10488
29760,1025,TFAB,CR-10930,0,10930
29760,1025,TFAB,CR-10930,0,10930
40614,5020,MKTG,CR-10047,0,10047
40614,5020,MKTG,CR-10047,0,10047
61098,1025,TFAB,CR-10256,0,10256
61098,1025,TFAB,CR-10256,0,10256
62550,1030,TMTG,CR-10495,0,10495
62550,1030,TMTG,CR-10495,0,10495
62848,1040,ATVW,CR-10549,0,10549
62848,1040,ATVW,CR-10549,0,10549
64979,1050,AFAB,CR-10809,0,10809
64979,1050,AFAB,CR-10809,0,10809
64011,1045,SMWN,CR-11971,0,11971
64011,1045,SMWN,CR-11971,0,11971
31414,1080,NISS,PC-10065,0,10065
31414,1080,NISS,PC-10065,0,10065
2040,1015,SRCW,CR-10035,0,10035
2040,1015,SRCW,CR-10035,0,10035
11974,1095,CHUB,CR-10195,0,10195
11974,1095,CHUB,CR-10195,0,10195
16064,1015,SRCW,CR-10323,5000000,10323
16064,1015,SRCW,CR-10323,5000000,10323
21390,1030,TMTG,CR-10414,0,10414
21390,1030,TMTG,CR-10414,0,10414
22438,1025,TFAB,CR-10489,0,10489
22438,1025,TFAB,CR-10489,0,10489
29761,1025,TFAB,CR-10931,0,10931
29761,1025,TFAB,CR-10931,0,10931
33475,1015,SRCW,CR-10222,0,10222
33475,1015,SRCW,CR-10222,0,10222
34455,1095,CHUB,CR-10270,0,10270
34455,1095,CHUB,CR-10270,0,10270
34455,1095,CHUB,PC-10270,0,10270
34455,1095,CHUB,PC-10270,0,10270
37684,1030,TMTG,CR-10605,0,10605
37684,1030,TMTG,CR-10605,0,10605
40615,5020,MKTG,CR-10048,0,10048
40615,5020,MKTG,CR-10048,0,10048
61467,1025,TFAB,CR-10302,0,10302
61467,1025,TFAB,CR-10302,0,10302
61873,1025,TFAB,CR-10392,0,10392
61873,1025,TFAB,CR-10392,0,10392
62849,1040,ATVW,CR-10550,0,10550
62849,1040,ATVW,CR-10550,0,10550
64010,1015,SRCW,CR-10001,0,10001
64010,1015,SRCW,CR-10001,0,10001
31417,1080,NISS,PC-10066,0,10066
31417,1080,NISS,PC-10066,0,10066
21391,1025,TFAB,CR-10415,0,10415
21391,1025,TFAB,CR-10415,0,10415
29762,1025,TFAB,CR-10932,0,10932
29762,1025,TFAB,CR-10932,0,10932
33476,1015,SRCW,CR-10223,0,10223
33476,1015,SRCW,CR-10223,0,10223
37209,1050,AFAB,CR-10541,0,10541
37209,1050,AFAB,CR-10541,0,10541
38168,1045,SMWN,CR-10701,0,10701
38168,1045,SMWN,CR-10701,0,10701
39379,1025,TFAB,CR-10916,0,10916
39379,1025,TFAB,CR-10916,0,10916
40616,5020,MKTG,CR-10049,0,10049
40616,5020,MKTG,CR-10049,0,10049
62850,1040,ATVW,CR-10551,0,10551
62850,1040,ATVW,CR-10551,0,10551
64981,1050,AFAB,CR-10810,0,10810
64981,1050,AFAB,CR-10810,0,10810
64012,1045,SMWN,CR-10002,0,10002
64012,1045,SMWN,CR-10002,0,10002
2049,1015,SRCW,CR-10036,0,10036
2049,1015,SRCW,CR-10036,0,10036
21392,1025,TFAB,CR-10416,0,10416
21392,1025,TFAB,CR-10416,0,10416
33478,1015,SRCW,CR-10224,0,10224
33478,1015,SRCW,CR-10224,0,10224
39380,1025,TFAB,CR-10917,0,10917
39380,1025,TFAB,CR-10917,0,10917
40617,5020,MKTG,CR-10050,0,10050
40617,5020,MKTG,CR-10050,0,10050
62553,1010,AXLE,CR-10496,0,10496
62553,1010,AXLE,CR-10496,0,10496
64013,1015,SRCW,CR-10003,0,10003
64013,1015,SRCW,CR-10003,0,10003
2050,1015,SRCW,CR-10037,0,10037
2050,1015,SRCW,CR-10037,0,10037
24702,1030,TMTG,CR-10536,0,10536
24702,1030,TMTG,CR-10536,0,10536
30328,1015,SRCW,CR-11112,0,11112
30328,1015,SRCW,CR-11112,0,11112
34987,1015,SRCW,CR-10345,0,10345
34987,1015,SRCW,CR-10345,0,10345
39729,1025,TFAB,CR-10994,0,10994
39729,1025,TFAB,CR-10994,0,10994
40618,5020,MKTG,CR-10051,0,10051
40618,5020,MKTG,CR-10051,0,10051
60653,1025,TFAB,CR-10195,0,10195
60653,1025,TFAB,CR-10195,0,10195
61471,1050,AFAB,CR-10303,0,10303
61471,1050,AFAB,CR-10303,0,10303
64983,1050,AFAB,CR-10811,0,10811
64983,1050,AFAB,CR-10811,0,10811
63490,1035,ACCE,CR-10969,0,10969
63490,1035,ACCE,CR-10969,0,10969
64008,1020,UTIW,CR-10004,0,10004
64008,1020,UTIW,CR-10004,0,10004
2051,1015,SRCW,CR-10038,0,10038
2051,1015,SRCW,CR-10038,0,10038
16086,1015,SRCW,CR-10324,0,10324
16086,1015,SRCW,CR-10324,0,10324
30329,1015,SRCW,CR-11241,0,11241
30329,1015,SRCW,CR-11241,0,11241
34459,1015,SRCW,CR-10271,0,10271
34459,1015,SRCW,CR-10271,0,10271
34988,1015,SRCW,CR-10346,0,10346
34988,1015,SRCW,CR-10346,0,10346
40619,5020,MKTG,CR-10052,0,10052
40619,5020,MKTG,CR-10052,0,10052
60654,1025,TFAB,CR-10196,0,10196
60654,1025,TFAB,CR-10196,0,10196
61472,1050,AFAB,CR-10304,0,10304
61472,1050,AFAB,CR-10304,0,10304
64009,1015,SRCW,CR-10005,0,10005
64009,1015,SRCW,CR-10005,0,10005
21395,1030,TMTG,CR-10417,0,10417
21395,1030,TMTG,CR-10417,0,10417
30331,1015,SRCW,CR-11247,0,11247
30331,1015,SRCW,CR-11247,0,11247
33501,1015,SRCW,CR-10225,0,10225
33501,1015,SRCW,CR-10225,0,10225
37213,1035,ACCE,CR-10542,0,10542
37213,1035,ACCE,CR-10542,0,10542
40620,5020,MKTG,CR-10053,0,10053
40620,5020,MKTG,CR-10053,0,10053
63546,1015,SRCW,CR-10665,0,10665
63546,1015,SRCW,CR-10665,0,10665
64985,1050,AFAB,CR-10812,0,10812
64985,1050,AFAB,CR-10812,0,10812
2079,1025,TFAB,CR-10039,0,10039
2079,1025,TFAB,CR-10039,0,10039
25748,1015,SRCW,CR-10576,0,10576
25748,1015,SRCW,CR-10576,0,10576
28495,1015,SRCW,CR-10813,0,10813
28495,1015,SRCW,CR-10813,0,10813
33502,1015,SRCW,CR-10226,0,10226
33502,1015,SRCW,CR-10226,0,10226
34462,1015,SRCW,CR-10272,0,10272
34462,1015,SRCW,CR-10272,0,10272
36047,1035,ACCE,CR-10412,0,10412
36047,1035,ACCE,CR-10412,0,10412
39384,1005,THUB,CR-10918,0,10918
39384,1005,THUB,CR-10918,0,10918
39732,1035,ACCE,CR-10995,0,10995
39732,1035,ACCE,CR-10995,0,10995
40621,5020,MKTG,CR-10054,0,10054
40621,5020,MKTG,CR-10054,0,10054
62855,1025,TFAB,CR-10552,0,10552
62855,1025,TFAB,CR-10552,0,10552
63547,1015,SRCW,CR-10666,0,10666
63547,1015,SRCW,CR-10666,0,10666
63860,1035,ACCE,CR-10970,0,10970
63860,1035,ACCE,CR-10970,0,10970
25749,1015,SRCW,CR-10577,0,10577
25749,1015,SRCW,CR-10577,0,10577
28500,1015,SRCW,CR-10814,0,10814
28500,1015,SRCW,CR-10814,0,10814
29768,1030,TMTG,CR-10933,0,10933
29768,1030,TMTG,CR-10933,0,10933
30335,1015,SRCW,CR-11249,0,11249
30335,1015,SRCW,CR-11249,0,11249
33503,1015,SRCW,CR-10227,0,10227
33503,1015,SRCW,CR-10227,0,10227
36053,1040,ATVW,CR-10413,0,10413
36053,1040,ATVW,CR-10413,0,10413
37215,1035,ACCE,CR-10543,0,10543
37215,1035,ACCE,CR-10543,0,10543
39734,1035,ACCE,CR-10996,0,10996
39734,1035,ACCE,CR-10996,0,10996
40622,5020,MKTG,CR-10055,0,10055
40622,5020,MKTG,CR-10055,0,10055
61114,1035,ACCE,CR-10257,0,10257
61114,1035,ACCE,CR-10257,0,10257
63548,1015,SRCW,CR-10667,0,10667
63548,1015,SRCW,CR-10667,0,10667
64987,1050,AFAB,CR-10813,0,10813
64987,1050,AFAB,CR-10813,0,10813
63865,1035,ACCE,CR-10971,0,10971
63865,1035,ACCE,CR-10971,0,10971
16118,1015,SRCW,CR-10325,0,10325
16118,1015,SRCW,CR-10325,0,10325
28514,1015,SRCW,CR-10815,0,10815
28514,1015,SRCW,CR-10815,0,10815
29769,1030,TMTG,CR-10934,0,10934
29769,1030,TMTG,CR-10934,0,10934
30336,1015,SRCW,CR-11373,0,11373
30336,1015,SRCW,CR-11373,0,11373
33535,1035,ACCE,CR-10228,0,10228
33535,1035,ACCE,CR-10228,0,10228
36054,1040,ATVW,CR-10414,0,10414
36054,1040,ATVW,CR-10414,0,10414
40623,5020,MKTG,CR-10056,0,10056
40623,5020,MKTG,CR-10056,0,10056
61115,1035,ACCE,CR-10258,0,10258
61115,1035,ACCE,CR-10258,0,10258
63170,1050,AFAB,CR-10619,0,10619
63170,1050,AFAB,CR-10619,0,10619
63549,1015,SRCW,CR-10668,0,10668
63549,1015,SRCW,CR-10668,0,10668
16126,1015,SRCW,CR-10326,0,10326
16126,1015,SRCW,CR-10326,0,10326
21415,1015,SRCW,CR-10418,0,10418
21415,1015,SRCW,CR-10418,0,10418
30337,1015,SRCW,CR-11793,0,11793
30337,1015,SRCW,CR-11793,0,11793
39387,1050,AFAB,CR-10919,0,10919
39387,1050,AFAB,CR-10919,0,10919
40624,5020,MKTG,CR-10057,0,10057
40624,5020,MKTG,CR-10057,0,10057
62858,1035,ACCE,CR-10553,0,10553
62858,1035,ACCE,CR-10553,0,10553
63550,1015,SRCW,CR-10669,0,10669
63550,1015,SRCW,CR-10669,0,10669
64989,1050,AFAB,CR-10814,0,10814
64989,1050,AFAB,CR-10814,0,10814
21422,1045,SMWN,CR-10419,0,10419
21422,1045,SMWN,CR-10419,0,10419
25754,1015,SRCW,CR-10578,0,10578
25754,1015,SRCW,CR-10578,0,10578
28523,1015,SRCW,CR-10816,0,10816
28523,1015,SRCW,CR-10816,0,10816
30338,1015,SRCW,CR-11925,0,11925
30338,1015,SRCW,CR-11925,0,11925
39740,1030,TMTG,CR-10997,0,10997
39740,1030,TMTG,CR-10997,0,10997
63172,1050,AFAB,CR-10620,0,10620
63172,1050,AFAB,CR-10620,0,10620
5322,1095,CHUB,PC-10060,0,10060
5322,1095,CHUB,PC-10060,0,10060
64991,1050,AFAB,CR-10815,0,10815
64991,1050,AFAB,CR-10815,0,10815
16149,1015,SRCW,CR-10327,0,10327
16149,1015,SRCW,CR-10327,0,10327
21445,1025,TFAB,CR-10420,5000000,10420
21445,1025,TFAB,CR-10420,5000000,10420
22454,1025,TFAB,CR-10490,0,10490
22454,1025,TFAB,CR-10490,0,10490
25783,1015,SRCW,CR-10579,0,10579
25783,1015,SRCW,CR-10579,0,10579
28534,1015,SRCW,CR-10817,0,10817
28534,1015,SRCW,CR-10817,0,10817
37220,1035,ACCE,CR-10544,0,10544
37220,1035,ACCE,CR-10544,0,10544
40630,5020,MKTG,CR-10058,0,10058
40630,5020,MKTG,CR-10058,0,10058
65391,1050,AFAB,CR-10873,0,10873
65391,1050,AFAB,CR-10873,0,10873
40642,5020,MKTG,CR-10006,0,10006
40642,5020,MKTG,CR-10006,0,10006
21446,1025,TFAB,CR-10421,0,10421
21446,1025,TFAB,CR-10421,0,10421
30348,1015,SRCW,CR-11971,0,11971
30348,1015,SRCW,CR-11971,0,11971
33541,1035,ACCE,CR-10229,0,10229
33541,1035,ACCE,CR-10229,0,10229
34477,1015,SRCW,CR-10273,0,10273
34477,1015,SRCW,CR-10273,0,10273
37221,1035,ACCE,CR-10545,0,10545
37221,1035,ACCE,CR-10545,0,10545
39744,1015,SRCW,CR-10998,0,10998
39744,1015,SRCW,CR-10998,0,10998
40631,5020,MKTG,CR-10059,0,10059
40631,5020,MKTG,CR-10059,0,10059
61120,1030,TMTG,CR-10259,0,10259
61120,1030,TMTG,CR-10259,0,10259
61481,1095,CHUB,CR-10305,0,10305
61481,1095,CHUB,CR-10305,0,10305
64993,1050,AFAB,CR-10816,0,10816
64993,1050,AFAB,CR-10816,0,10816
2146,1015,SRCW,CR-10043,0,10043
2146,1015,SRCW,CR-10043,0,10043
14042,1035,ACCE,CR-10256,0,10256
14042,1035,ACCE,CR-10256,0,10256
25790,1015,SRCW,CR-10580,0,10580
25790,1015,SRCW,CR-10580,0,10580
30353,1015,SRCW,CR-10001,0,10001
30353,1015,SRCW,CR-10001,0,10001
34478,1015,SRCW,CR-10274,0,10274
34478,1015,SRCW,CR-10274,0,10274
40632,5020,MKTG,CR-10060,50000,10060
40632,5020,MKTG,CR-10060,50000,10060
61482,1095,CHUB,CR-10306,0,10306
61482,1095,CHUB,CR-10306,0,10306
61887,1025,TFAB,CR-10393,0,10393
61887,1025,TFAB,CR-10393,0,10393
65393,1050,AFAB,CR-10874,0,10874
65393,1050,AFAB,CR-10874,0,10874
62964,1025,TFAB,CR-10972,0,10972
62964,1025,TFAB,CR-10972,0,10972
16238,1015,SRCW,CR-10328,0,10328
16238,1015,SRCW,CR-10328,0,10328
21455,1040,ATVW,CR-10422,0,10422
21455,1040,ATVW,CR-10422,0,10422
30354,1015,SRCW,CR-10002,0,10002
30354,1015,SRCW,CR-10002,0,10002
40633,5020,MKTG,CR-10061,0,10061
40633,5020,MKTG,CR-10061,0,10061
61484,1050,AFAB,CR-10307,0,10307
61484,1050,AFAB,CR-10307,0,10307
64995,1050,AFAB,CR-10817,0,10817
64995,1050,AFAB,CR-10817,0,10817
2182,1015,SRCW,CR-10044,0,10044
2182,1015,SRCW,CR-10044,0,10044
21456,1040,ATVW,CR-10423,0,10423
21456,1040,ATVW,CR-10423,0,10423
30359,1015,SRCW,CR-10003,0,10003
30359,1015,SRCW,CR-10003,0,10003
40634,5020,MKTG,CR-10062,10000,10062
40634,5020,MKTG,CR-10062,10000,10062
61123,1050,AFAB,CR-10260,0,10260
61123,1050,AFAB,CR-10260,0,10260
62569,1010,AXLE,CR-10497,0,10497
62569,1010,AXLE,CR-10497,0,10497
65395,1050,AFAB,CR-10875,0,10875
65395,1050,AFAB,CR-10875,0,10875
2195,1015,SRCW,CR-10045,0,10045
2195,1015,SRCW,CR-10045,0,10045
16296,1015,SRCW,CR-10329,0,10329
16296,1015,SRCW,CR-10329,0,10329
30360,1015,SRCW,CR-10004,0,10004
30360,1015,SRCW,CR-10004,0,10004
33547,1035,ACCE,CR-10230,0,10230
33547,1035,ACCE,CR-10230,0,10230
37225,1035,ACCE,CR-10546,0,10546
37225,1035,ACCE,CR-10546,0,10546
40635,5020,MKTG,CR-10063,10000,10063
40635,5020,MKTG,CR-10063,10000,10063
61124,1015,SRCW,CR-10261,0,10261
61124,1015,SRCW,CR-10261,0,10261
62570,1010,AXLE,CR-10498,0,10498
62570,1010,AXLE,CR-10498,0,10498
63179,1045,SMWN,CR-10621,10000,10621
63179,1045,SMWN,CR-10621,10000,10621
63559,1050,AFAB,CR-10670,0,10670
63559,1050,AFAB,CR-10670,0,10670
64997,1050,AFAB,CR-10818,0,10818
64997,1050,AFAB,CR-10818,0,10818
14114,1015,SRCW,CR-10257,0,10257
14114,1015,SRCW,CR-10257,0,10257
24816,1025,TFAB,CR-10539,0,10539
24816,1025,TFAB,CR-10539,0,10539
33548,1035,ACCE,CR-10231,0,10231
33548,1035,ACCE,CR-10231,0,10231
38993,1015,SRCW,CR-10839,0,10839
38993,1015,SRCW,CR-10839,0,10839
40636,5020,MKTG,CR-10064,0,10064
40636,5020,MKTG,CR-10064,0,10064
63180,1045,SMWN,CR-10622,0,10622
63180,1045,SMWN,CR-10622,0,10622
63560,1050,AFAB,CR-10671,0,10671
63560,1050,AFAB,CR-10671,0,10671
65397,1050,AFAB,CR-10876,0,10876
65397,1050,AFAB,CR-10876,0,10876
63663,1030,TMTG,CR-10973,0,10973
63663,1030,TMTG,CR-10973,0,10973
16323,1015,SRCW,CR-10330,0,10330
16323,1015,SRCW,CR-10330,0,10330
22465,1040,ATVW,CR-10491,0,10491
22465,1040,ATVW,CR-10491,0,10491
24817,1025,TFAB,CR-10540,0,10540
24817,1025,TFAB,CR-10540,0,10540
32618,1020,UTIW,CR-10171,0,10171
32618,1020,UTIW,CR-10171,0,10171
40637,5020,MKTG,CR-10065,0,10065
40637,5020,MKTG,CR-10065,0,10065
61129,1045,SMWN,CR-10262,0,10262
61129,1045,SMWN,CR-10262,0,10262
63181,1045,SMWN,CR-10623,10000,10623
63181,1045,SMWN,CR-10623,10000,10623
64999,1050,AFAB,CR-10819,0,10819
64999,1050,AFAB,CR-10819,0,10819
63664,1030,TMTG,CR-10974,0,10974
63664,1030,TMTG,CR-10974,0,10974
16332,1025,TFAB,CR-10331,0,10331
16332,1025,TFAB,CR-10331,0,10331
26460,1025,TFAB,CR-10650,0,10650
26460,1025,TFAB,CR-10650,0,10650
29781,1030,TMTG,CR-10935,0,10935
29781,1030,TMTG,CR-10935,0,10935
36080,1035,ACCE,CR-10415,0,10415
36080,1035,ACCE,CR-10415,0,10415
37721,1025,TFAB,CR-10606,0,10606
37721,1025,TFAB,CR-10606,0,10606
38997,1040,ATVW,CR-10840,0,10840
38997,1040,ATVW,CR-10840,0,10840
45880,1015,SRCW,CR-10066,0,10066
45880,1015,SRCW,CR-10066,0,10066
63182,1045,SMWN,CR-10624,10000,10624
63182,1045,SMWN,CR-10624,10000,10624
65001,1050,AFAB,CR-10820,0,10820
65001,1050,AFAB,CR-10820,0,10820
65399,1050,AFAB,CR-10877,0,10877
65399,1050,AFAB,CR-10877,0,10877
16336,1015,SRCW,CR-10332,0,10332
16336,1015,SRCW,CR-10332,0,10332
29255,1020,UTIW,CR-10880,0,10880
29255,1020,UTIW,CR-10880,0,10880
29782,1030,TMTG,CR-10936,0,10936
29782,1030,TMTG,CR-10936,0,10936
39400,1050,AFAB,CR-10920,0,10920
39400,1050,AFAB,CR-10920,0,10920
47550,1015,SRCW,CR-10067,0,10067
47550,1015,SRCW,CR-10067,0,10067
9915,1055,SHUB,PC-10172,0,10172
9915,1055,SHUB,PC-10172,0,10172
2317,1025,TFAB,CR-10046,0,10046
2317,1025,TFAB,CR-10046,0,10046
16344,1015,SRCW,CR-10333,0,10333
16344,1015,SRCW,CR-10333,0,10333
26462,1030,TMTG,CR-10651,0,10651
26462,1030,TMTG,CR-10651,0,10651
29256,1040,ATVW,CR-10881,0,10881
29256,1040,ATVW,CR-10881,0,10881
29783,1025,TFAB,CR-10937,0,10937
29783,1025,TFAB,CR-10937,0,10937
39762,1025,TFAB,CR-10999,0,10999
39762,1025,TFAB,CR-10999,0,10999
47801,1015,SRCW,CR-10068,0,10068
47801,1015,SRCW,CR-10068,0,10068
62871,1040,ATVW,CR-10554,0,10554
62871,1040,ATVW,CR-10554,0,10554
65003,1050,AFAB,CR-10821,0,10821
65003,1050,AFAB,CR-10821,0,10821
9970,1055,SHUB,PC-10174,0,10174
9970,1055,SHUB,PC-10174,0,10174
14143,1015,SRCW,CR-10259,0,10259
14143,1015,SRCW,CR-10259,0,10259
24822,1025,TFAB,CR-10541,0,10541
24822,1025,TFAB,CR-10541,0,10541
29257,1040,ATVW,CR-10882,0,10882
29257,1040,ATVW,CR-10882,0,10882
29784,1025,TFAB,CR-10938,0,10938
29784,1025,TFAB,CR-10938,0,10938
32625,1050,AFAB,CR-10172,0,10172
32625,1050,AFAB,CR-10172,0,10172
34491,1015,SRCW,CR-10275,0,10275
34491,1015,SRCW,CR-10275,0,10275
37728,1010,AXLE,CR-10607,0,10607
37728,1010,AXLE,CR-10607,0,10607
38199,1015,SRCW,CR-10702,0,10702
38199,1015,SRCW,CR-10702,0,10702
48500,1015,SRCW,CR-10069,0,10069
48500,1015,SRCW,CR-10069,0,10069
29071B,1005,THUB,CR-10110,0,10110
29071B,1005,THUB,CR-10110,0,10110
2514,1015,SRCW,CR-10047,0,10047
2514,1015,SRCW,CR-10047,0,10047
16461,1040,ATVW,CR-10334,0,10334
16461,1040,ATVW,CR-10334,0,10334
26467,1035,ACCE,CR-10652,0,10652
26467,1035,ACCE,CR-10652,0,10652
28598,1015,SRCW,CR-10818,0,10818
28598,1015,SRCW,CR-10818,0,10818
29785,1025,TFAB,CR-10939,0,10939
29785,1025,TFAB,CR-10939,0,10939
32626,1050,AFAB,CR-10173,0,10173
32626,1050,AFAB,CR-10173,0,10173
34492,1015,SRCW,CR-10276,0,10276
34492,1015,SRCW,CR-10276,0,10276
38200,1015,SRCW,CR-10703,0,10703
38200,1015,SRCW,CR-10703,0,10703
39005,1015,SRCW,CR-10841,0,10841
39005,1015,SRCW,CR-10841,0,10841
50115,5020,MKTG,CR-10070,0,10070
50115,5020,MKTG,CR-10070,0,10070
61134,1040,ATVW,CR-10263,0,10263
61134,1040,ATVW,CR-10263,0,10263
63570,1030,TMTG,CR-10672,0,10672
63570,1030,TMTG,CR-10672,0,10672
65005,1050,AFAB,CR-10822,0,10822
65005,1050,AFAB,CR-10822,0,10822
16462,1015,SRCW,CR-10335,0,10335
16462,1015,SRCW,CR-10335,0,10335
29260,1020,UTIW,CR-10883,0,10883
29260,1020,UTIW,CR-10883,0,10883
29786,1025,TFAB,CR-10940,0,10940
29786,1025,TFAB,CR-10940,0,10940
33578,1035,ACCE,CR-10232,0,10232
33578,1035,ACCE,CR-10232,0,10232
37730,1010,AXLE,CR-10608,0,10608
37730,1010,AXLE,CR-10608,0,10608
50116,5020,MKTG,CR-10071,0,10071
50116,5020,MKTG,CR-10071,0,10071
2526,1025,TFAB,CR-10048,0,10048
2526,1025,TFAB,CR-10048,0,10048
16463,1015,SRCW,CR-10336,0,10336
16463,1015,SRCW,CR-10336,0,10336
28626,1015,SRCW,CR-10819,0,10819
28626,1015,SRCW,CR-10819,0,10819
33579,1035,ACCE,CR-10233,0,10233
33579,1035,ACCE,CR-10233,0,10233
34506,1015,SRCW,CR-10278,0,10278
34506,1015,SRCW,CR-10278,0,10278
37731,1095,CHUB,CR-10609,0,10609
37731,1095,CHUB,CR-10609,0,10609
37731,1095,CHUB,PC-10609,0,10609
37731,1095,CHUB,PC-10609,0,10609
50117,5020,MKTG,CR-10072,0,10072
50117,5020,MKTG,CR-10072,0,10072
61495,1030,TMTG,CR-10308,0,10308
61495,1030,TMTG,CR-10308,0,10308
16464,1015,SRCW,CR-10337,0,10337
16464,1015,SRCW,CR-10337,0,10337
26473,1015,SRCW,CR-10653,0,10653
26473,1015,SRCW,CR-10653,0,10653
32629,1025,TFAB,CR-10174,0,10174
32629,1025,TFAB,CR-10174,0,10174
34507,1015,SRCW,CR-10279,0,10279
34507,1015,SRCW,CR-10279,0,10279
50118,5020,MKTG,CR-10073,0,10073
50118,5020,MKTG,CR-10073,0,10073
61496,1030,TMTG,CR-10309,0,10309
61496,1030,TMTG,CR-10309,0,10309
63990,1040,ATVW,CR-10731,0,10731
63990,1040,ATVW,CR-10731,0,10731
65008,1050,AFAB,CR-10823,0,10823
65008,1050,AFAB,CR-10823,0,10823
2546,1045,SMWN,CR-10049,0,10049
2546,1045,SMWN,CR-10049,0,10049
16465,1015,SRCW,CR-10338,0,10338
16465,1015,SRCW,CR-10338,0,10338
22503,1025,TFAB,CR-10492,0,10492
22503,1025,TFAB,CR-10492,0,10492
35048,1050,AFAB,CR-10354,0,10354
35048,1050,AFAB,CR-10354,0,10354
65009,1050,AFAB,CR-10824,0,10824
65009,1050,AFAB,CR-10824,0,10824
915408,5020,MKTG,CR-10007,0,10007
915408,5020,MKTG,CR-10007,0,10007
2583,1015,SRCW,CR-10050,0,10050
2583,1015,SRCW,CR-10050,0,10050
22508,1045,SMWN,CR-10493,0,10493
22508,1045,SMWN,CR-10493,0,10493
31840,5020,MKTG,CR-10104,0,10104
31840,5020,MKTG,CR-10104,0,10104
34509,1015,SRCW,CR-10280,0,10280
34509,1015,SRCW,CR-10280,0,10280
61140,1030,TMTG,CR-10264,0,10264
61140,1030,TMTG,CR-10264,0,10264
61498,1025,TFAB,CR-10310,0,10310
61498,1025,TFAB,CR-10310,0,10310
61902,1010,AXLE,CR-10394,0,10394
61902,1010,AXLE,CR-10394,0,10394
62880,1015,SRCW,CR-10555,0,10555
62880,1015,SRCW,CR-10555,0,10555
915410,5020,MKTG,CR-10008,0,10008
915410,5020,MKTG,CR-10008,0,10008
16479,1015,SRCW,CR-10339,0,10339
16479,1015,SRCW,CR-10339,0,10339
29268,1040,ATVW,CR-10884,0,10884
29268,1040,ATVW,CR-10884,0,10884
31842,5020,MKTG,CR-10105,0,10105
31842,5020,MKTG,CR-10105,0,10105
34510,1015,SRCW,CR-10281,0,10281
34510,1015,SRCW,CR-10281,0,10281
38243,1010,AXLE,CR-10704,0,10704
38243,1010,AXLE,CR-10704,0,10704
39015,1035,ACCE,CR-10842,0,10842
39015,1035,ACCE,CR-10842,0,10842
61499,1025,TFAB,CR-10311,0,10311
61499,1025,TFAB,CR-10311,0,10311
62881,1035,ACCE,CR-10556,0,10556
62881,1035,ACCE,CR-10556,0,10556
63585,1050,AFAB,CR-10673,0,10673
63585,1050,AFAB,CR-10673,0,10673
